TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:33:132,-0.09,-0.15,1.00,-0.02,-0.08,-0.33
00:00:33:232,-0.08,-0.30,1.01,0.06,-0.00,-0.26
00:00:33:332,-0.04,-0.12,1.08,-0.08,-0.06,-0.20
00:00:33:432,-0.08,-0.25,1.12,-0.11,0.01,-0.12
00:00:33:532,-0.09,-0.08,0.86,-0.08,0.04,-0.08
00:00:33:632,-0.09,-0.01,1.00,-0.10,0.02,-0.09
00:00:33:732,-0.10,-0.09,1.15,-0.15,0.05,-0.09
00:00:33:832,-0.06,-0.16,0.81,0.07,-0.02,-0.12
00:00:33:932,-0.03,-0.16,1.01,-0.05,0.06,-0.11
00:00:34:032,-0.11,-0.11,0.87,-0.02,0.02,-0.09
00:00:34:132,-0.03,-0.10,0.98,-0.08,0.02,-0.14
00:00:34:232,-0.03,0.00,1.24,-0.13,0.05,-0.19
00:00:34:332,-0.04,-0.13,1.15,-0.14,0.07,-0.21
00:00:34:432,0.00,-0.23,1.13,-0.11,-0.05,-0.19
00:00:34:532,-0.05,-0.42,0.89,-0.12,-0.06,-0.17
00:00:34:632,-0.04,-0.23,1.03,-0.14,-0.11,-0.19
00:00:34:732,-0.03,-0.14,1.02,-0.03,-0.09,-0.13
00:00:34:832,-0.05,-0.13,0.99,-0.12,-0.00,-0.06
00:00:34:932,-0.07,-0.25,1.08,-0.15,0.00,-0.05
00:00:35:032,-0.08,-0.46,1.06,-0.23,-0.05,-0.08
00:00:35:132,-0.10,-0.24,1.09,-0.03,0.00,-0.01
00:00:35:232,-0.07,-0.26,0.88,-0.12,0.03,0.05
00:00:35:332,-0.09,-0.23,0.99,-0.14,-0.00,-0.05
00:00:35:432,-0.03,-0.26,1.01,-0.06,-0.04,-0.14
00:00:35:532,0.01,-0.15,0.97,-0.07,-0.10,-0.17
00:00:35:632,-0.09,-0.32,0.92,-0.10,-0.01,-0.02
00:00:35:732,-0.11,-0.06,1.07,-0.04,0.01,0.07
00:00:35:832,-0.04,-0.18,1.18,-0.09,0.05,0.06
00:00:35:932,-0.07,-0.20,0.87,-0.19,0.03,-0.00
00:00:36:032,-0.07,-0.16,0.96,-0.13,-0.01,-0.03
00:00:36:132,-0.09,-0.19,1.06,-0.18,0.02,-0.02
00:00:36:232,-0.02,-0.22,1.09,-0.15,-0.01,-0.03
00:00:36:332,-0.04,-0.21,1.17,-0.21,-0.01,-0.06
00:00:36:432,-0.03,-0.17,0.99,-0.17,-0.07,-0.07
00:00:36:532,-0.09,-0.12,1.15,-0.20,0.01,-0.04
00:00:36:633,-0.09,-0.19,0.81,-0.06,-0.00,-0.02
00:00:36:732,-0.09,-0.22,1.00,-0.12,0.02,-0.04
00:00:36:832,-0.03,0.03,1.28,-0.09,0.05,-0.06
00:00:36:932,-0.10,-0.21,0.94,0.01,-0.02,-0.06
00:00:37:032,-0.06,-0.21,1.05,-0.13,-0.03,-0.07
00:00:37:132,-0.03,-0.00,1.24,-0.16,-0.02,-0.06
00:00:37:232,-0.09,-0.20,0.99,-0.12,-0.05,-0.03
00:00:37:332,-0.09,-0.21,0.99,-0.15,-0.00,-0.00
