TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:19:332,0.23,-0.19,1.01,-0.09,0.00,-0.02
00:00:19:432,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:19:532,0.23,-0.19,1.00,-0.09,0.01,-0.02
00:00:19:632,0.23,-0.19,1.00,-0.09,0.00,-0.02
00:00:19:732,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:19:832,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:19:932,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:20:032,0.23,-0.18,1.01,-0.09,0.00,-0.02
00:00:20:132,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:20:232,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:20:332,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:20:432,0.22,-0.18,1.00,-0.10,0.00,-0.02
00:00:20:532,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:20:632,0.23,-0.19,1.01,-0.09,0.00,-0.02
00:00:20:732,0.23,-0.18,0.99,-0.09,0.01,-0.02
00:00:20:832,0.22,-0.18,1.00,-0.10,0.01,-0.02
00:00:20:932,0.22,-0.19,0.99,-0.09,0.00,-0.01
00:00:21:032,0.23,-0.18,1.00,-0.10,0.00,-0.02
00:00:21:132,0.23,-0.19,0.99,-0.09,0.00,-0.02
00:00:21:232,0.23,-0.18,1.00,-0.10,0.00,-0.02
00:00:21:332,0.22,-0.19,1.01,-0.10,0.01,-0.02
00:00:21:432,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:21:532,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:21:632,0.22,-0.19,1.00,-0.09,0.00,-0.02
00:00:21:732,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:21:832,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:21:932,0.22,-0.19,1.00,-0.09,0.00,-0.02
00:00:22:032,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:22:132,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:22:232,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:22:332,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:22:432,0.22,-0.18,1.00,-0.09,0.01,-0.02
00:00:22:532,0.23,-0.18,1.00,-0.09,0.00,-0.01
00:00:22:632,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:22:732,0.22,-0.18,1.00,-0.10,0.01,-0.01
00:00:22:832,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:22:932,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:23:032,0.22,-0.18,1.01,-0.09,0.01,-0.02
00:00:23:132,0.22,-0.18,1.01,-0.09,0.00,-0.02
00:00:23:232,0.23,-0.17,1.00,-0.09,-0.00,-0.02
00:00:23:332,0.23,-0.18,1.00,-0.09,0.01,-0.01
00:00:23:432,0.22,-0.19,1.01,-0.09,0.00,-0.02
00:00:23:532,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:23:632,0.23,-0.19,1.00,-0.10,0.01,-0.02
00:00:23:732,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:23:832,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:23:932,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:24:032,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:24:132,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:24:232,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:24:332,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:24:432,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:24:532,0.22,-0.18,1.00,-0.09,0.01,-0.02
00:00:24:632,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:24:732,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:24:832,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:24:932,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:25:032,0.23,-0.19,1.00,-0.09,0.01,-0.02
00:00:25:132,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:25:232,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:25:332,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:25:432,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:25:532,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:25:632,0.22,-0.18,1.00,-0.09,0.01,-0.02
00:00:25:732,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:25:832,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:25:932,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:26:032,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:26:132,0.22,-0.18,1.00,-0.09,0.01,-0.02
00:00:26:232,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:26:332,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:26:432,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:26:532,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:26:632,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:26:732,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:26:832,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:26:932,0.23,-0.19,1.00,-0.09,0.00,-0.02
00:00:27:032,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:27:132,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:27:233,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:27:332,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:27:432,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:27:532,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:27:632,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:27:732,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:27:832,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:27:932,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:28:032,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:28:133,0.23,-0.18,1.00,-0.10,0.01,-0.02
00:00:28:233,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:28:333,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:28:433,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:28:532,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:28:633,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:28:732,0.23,-0.18,1.00,-0.09,0.01,-0.02
00:00:28:833,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:28:932,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:033,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:132,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:232,0.23,-0.18,1.00,-0.09,0.00,-0.02
00:00:29:332,0.23,-0.18,1.00,-0.09,0.00,-0.02
