TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:34:232,-0.04,-0.24,1.06,-0.16,0.06,-0.02
00:00:34:332,-0.06,-0.16,1.06,0.02,0.06,0.01
00:00:34:432,-0.05,-0.19,1.01,-0.07,0.05,-0.03
00:00:34:532,-0.02,-0.28,1.04,-0.06,0.02,-0.07
00:00:34:632,-0.03,-0.32,1.04,-0.04,-0.01,-0.10
00:00:34:732,0.02,-0.34,0.96,-0.10,-0.05,-0.10
00:00:34:832,-0.02,-0.31,1.07,-0.13,-0.03,-0.09
00:00:34:932,-0.03,-0.34,0.90,-0.08,-0.06,-0.06
00:00:35:032,0.01,-0.41,0.93,-0.13,-0.06,-0.02
00:00:35:132,-0.01,-0.32,0.88,-0.10,-0.06,0.04
00:00:35:232,-0.03,-0.40,0.99,-0.04,-0.01,0.09
00:00:35:332,-0.03,-0.24,1.11,-0.16,-0.02,0.07
00:00:35:432,-0.01,-0.49,0.82,-0.09,-0.01,0.07
00:00:35:532,-0.03,-0.45,0.98,-0.16,0.02,0.04
00:00:35:632,-0.00,-0.55,0.85,-0.18,-0.02,0.03
00:00:35:732,-0.01,-0.28,1.04,-0.10,0.00,0.02
00:00:35:832,-0.01,-0.47,0.91,-0.17,-0.04,0.01
00:00:35:932,-0.03,-0.42,0.94,-0.08,0.01,0.02
00:00:36:032,-0.02,-0.38,0.99,-0.14,0.00,0.07
00:00:36:132,-0.03,-0.43,0.90,-0.14,0.01,0.09
00:00:36:232,-0.03,-0.41,1.03,-0.14,0.05,0.09
00:00:36:332,-0.02,-0.38,1.03,-0.14,0.06,0.06
00:00:36:432,-0.03,-0.35,1.06,-0.03,0.08,0.05
00:00:36:532,-0.04,-0.28,0.91,-0.06,0.07,0.03
00:00:36:632,-0.03,-0.32,0.93,-0.09,0.04,-0.02
00:00:36:732,-0.01,-0.31,1.05,-0.08,0.01,-0.05
00:00:36:832,-0.03,-0.29,1.06,-0.09,0.06,-0.07
00:00:36:932,-0.02,-0.25,0.98,-0.04,0.02,-0.09
00:00:37:032,-0.04,-0.29,1.08,-0.13,0.02,-0.10
00:00:37:132,-0.04,-0.26,0.91,-0.09,0.02,-0.10
00:00:37:233,-0.02,-0.29,1.08,-0.07,0.04,-0.11
00:00:37:332,-0.03,-0.25,0.99,-0.12,0.03,-0.08
00:00:37:432,-0.02,-0.28,1.01,-0.08,0.02,-0.09
00:00:37:532,-0.04,-0.18,0.97,-0.04,-0.01,-0.14
00:00:37:632,-0.02,-0.26,1.01,-0.05,0.01,-0.17
00:00:37:732,-0.02,-0.32,0.99,-0.02,0.00,-0.15
00:00:37:832,-0.03,-0.27,1.01,-0.07,0.01,-0.13
00:00:37:932,0.00,-0.27,1.02,-0.08,-0.01,-0.14
00:00:38:032,-0.03,-0.13,1.05,-0.03,0.03,-0.10
00:00:38:132,0.01,-0.34,1.07,-0.11,0.02,-0.06
00:00:38:233,-0.01,-0.22,1.13,-0.12,-0.02,-0.05
00:00:38:332,-0.04,-0.26,0.96,-0.03,-0.01,-0.04
00:00:38:432,-0.03,-0.32,1.05,-0.12,-0.00,-0.06
00:00:38:532,-0.00,-0.42,0.93,-0.13,0.03,-0.04
